ID,Kode,Nama,Sdm,Alamat,Kelurahan,Kecamatan,Kabupaten,Propinsi,Lintang,Bujur,Koleksi,Sumber,Pengelola,Tipe,Standar,Tahun,Bangunan,Luas,Pemilik
F948A0B5-DA0B-42F1-B657-921B977E0086,MS000080,Museum Sultan Syarif Kasim ,,"Jl. Jenderal Sudirman, Daman, Bengkalis",-,Bengkalis,Kab. Bengkalis,Riau,1.4760470,102.1069760,,PEMERINTAH DAERAH,PEMERINTAH KABUPATEN,Khusus,-,1997,Baru,,
