ID,Kode,Nama,Sdm,Alamat,Kelurahan,Kecamatan,Kabupaten,Propinsi,Lintang,Bujur,Koleksi,Sumber,Pengelola,Tipe,Standar,Tahun,Bangunan,Luas,Pemilik
34072DE4-8CD7-4F31-A855-FB484B15ECDB,MS000386,Museum Purbakala Provinsi Gorontalo,0,-,-,Batudaa,Kab. Gorontalo,Prop. Gorontalo,.5456250,123.0597530,0,-,-,Umum,-,2015,-,0,-
