ID,Kode,Nama,Sdm,Alamat,Kelurahan,Kecamatan,Kabupaten,Propinsi,Lintang,Bujur,Koleksi,Sumber,Pengelola,Tipe,Standar,Tahun,Bangunan,Luas,Pemilik
A65260A6-D131-493D-952F-685E44AAAD62,MS000427,Museum Kapuas Raya ,0,"Jl. Sintang – Putussibau,  Km.14 Tanjungpuri",-,Sintang,Kab. Sintang,Prop. Kalimantan Barat,.1544100,110.5133040,0,-,Dinas Budpar Kabupaten Sintang,Umum,-,2004,Baru,0,-
4B6458FB-7290-4C01-BFB3-E03F407BEBB0,MS000428,Museum Komando Operasi Sektor Timur (Mini Korem1205 ),0,Komplek Korem,-,Sintang,Kab. Sintang,Prop. Kalimantan Barat,.0810830,111.5058000,0,-,-,-,-,0,-,0,-
