ID,Kode,Nama,Sdm,Alamat,Kelurahan,Kecamatan,Kabupaten,Propinsi,Lintang,Bujur,Koleksi,Sumber,Pengelola,Tipe,Standar,Tahun,Bangunan,Luas,Pemilik
B04B3EC8-EA86-472C-93CE-FA7763D0EC5E,MS000145,Museum Ikan Bagansiapiapi,,kawasan komplek perkantoran Batu Enam,-,Batu Hampar,Kab. Rokan Hilir,Riau,2.1054830,100.8244240,,PEMERINTAH DAERAH,PEMERINTAH KABUPATEN,Khusus ,-,,,,
80D2D7BF-AE13-49E7-BBFB-24ACD367F084,MS000016,Museum Muslim Bagansiapiapi,,kawasan komplek perkantoran Batu Enam,-,Batu Hampar,Kab. Rokan Hilir,Riau,2.1034380,100.8215590,,PEMERINTAH DAERAH,PEMERINTAH KABUPATEN,Khusus ,-,,,,
80E0C2D2-D074-457C-9DEC-F75ABF979471,MS000143,Museum Sejarah Rokan Hilir,,kawasan komplek perkantoran Batu Enam,-,Batu Hampar,Kab. Rokan Hilir,Riau,2.1013290,100.8196400,,PEMERINTAH DAERAH,PEMERINTAH KABUPATEN,Umum,-,,,,
DD035997-6CFA-4813-8F3C-890401457E8A,MS000075,Museum Tionghoa,,kawasan komplek perkantoran Batu Enam,-,Batu Hampar,Kab. Rokan Hilir,Riau,2.1026200,100.8198000,,PEMERINTAH DAERAH,PEMERINTAH KABUPATEN,Khusus ,-,,,,
