ID,Kode,Nama,Sdm,Alamat,Kelurahan,Kecamatan,Kabupaten,Propinsi,Lintang,Bujur,Koleksi,Sumber,Pengelola,Tipe,Standar,Tahun,Bangunan,Luas,Pemilik
D384B52D-82C8-405C-A01D-32E753199BF8,MS000399,Museum Batara Guru  Istana Datu Luwu ,0,"Jl. Andi Jemma No. 1, Kel. Batu Pasi",-,Wara Utara,Kota Palopo,Prop. Sulawesi Selatan,-2.9924390,120.1947400,831,-,DisParsenibud Jl. Balai Kota No.1,Umum,-,1971,Lama,0,-
