ID,Kode,Nama,Sdm,Alamat,Kelurahan,Kecamatan,Kabupaten,Propinsi,Lintang,Bujur,Koleksi,Sumber,Pengelola,Tipe,Standar,Tahun,Bangunan,Luas,Pemilik
3AFB6B86-35C3-4122-84A5-BBD93F84B35A,MS000496,Museum Gubug Wayang Mojokerto,,Jl. R.A Kartini No.23,Kauman,Kec. Prajurit Kulon,Kota Mojokerto,Prov. Jawa Timur,.0000000,.0000000,,-,,,,,,,
