ID,Kode,Nama,Sdm,Alamat,Kelurahan,Kecamatan,Kabupaten,Propinsi,Lintang,Bujur,Koleksi,Sumber,Pengelola,Tipe,Standar,Tahun,Bangunan,Luas,Pemilik
88204DB6-14FC-4014-91B0-365D12602412,MS000502,Museum Kereta Api Bondowoso,,Mandaluki,Kademangan,Kec. Bondowoso,Kab. Bondowoso,Prov. Jawa Timur,.0000000,.0000000,,-,,,,,,,
