ID,Kode,Nama,Sdm,Alamat,Kelurahan,Kecamatan,Kabupaten,Propinsi,Lintang,Bujur,Koleksi,Sumber,Pengelola,Tipe,Standar,Tahun,Bangunan,Luas,Pemilik
5D5CBCE3-E794-4115-8275-AA837BFB7E39,MS000178,Museum Amerta Dirgantara Mandala Lanud Suryadarma,0,Kawasan Pangkalan TNI Angkatan Udara Suryadarma,-,Subang,Kab. Subang,Prop. Jawa Barat,-6.5273920,107.6574870,0,-,TNI,-,-,1982,Lama,9000,-
5E75EE4E-CAC7-4110-9B11-97C902154C12,MS000171,Museum Daerah Kabupaten Subang,0,Gedung Wisma Karya Jln. Ade Irma Suryani No. 2,-,Cibogo,Kab. Subang,Prop. Jawa Barat,-6.5714020,107.7580670,211,-,Pemda Kab. Subang melalui Disbudparpora dan UPDT Museum kab. Subang,Umum,-,2003,-,0,-
2CF825C4-88AA-41E0-8A1D-59F1454D86D6,MS000157,Museum Rumah Sejarah Kalijati,0,"Komplek Garuda E25 Lanud Suryadarma, Jl. Kalijati Barat",-,Kalijati,Kab. Subang,Prop. Jawa Barat,-6.5266340,107.6541830,0,-,Dinas Kebudayaan dan Pariwisata Kabupaten Subang,Khusus,-,1986,Lama,0,-
