ID,Kode,Nama,Sdm,Alamat,Kelurahan,Kecamatan,Kabupaten,Propinsi,Lintang,Bujur,Koleksi,Sumber,Pengelola,Tipe,Standar,Tahun,Bangunan,Luas,Pemilik
62E33814-82F6-4648-9B5D-C347A1D82BFC,MS000373,Museum 1000 Moko,0,"Jl Diponegoro, Kota Kalabahi",-,Alor Barat Daya,Kab. Alor,Prop. Nusa Tenggara Timur,-8.2141170,124.5180800,0,-,Dinas BUDPAR Kabupaten Alor,Khusus,-,0,-,0,-
